Year,Industry_code_NZSIOC,Value
2017,CC82,37
2017,CC82,C
2017,CC82,C
2017,CC82,7368
2017,CC82,63
2017,CC82,20
2017,CC82,180
2017,CC82,1866
2017,CC82,C
2017,CC82,554
2017,CC82,4613
2017,CC82,72
2017,CC82,949
2017,CC82,954
2017,CC82,620
2017,CC82,6503
2017,CC82,3555
2017,CC82,1002
2017,CC82,286
2017,CC82,78
2017,CC82,1946
2017,CC82,6504
2017,CC82,2521
2017,CC82,2632
2017,CC82,1350
2017,CC82,291400
2017,CC82,22600
2017,CC82,135
2017,CC82,99
2017,CC82,30
2017,CC82,25
2017,CC82,10
2017,CC82,39
2017,CC911,1295
2017,CC911,94
2017,CC911,1185
2017,CC911,2
2017,CC911,1
2017,CC911,14
2017,CC911,1165
2017,CC911,12
2017,CC911,5
2017,CC911,25
2017,CC911,316
2017,CC911,0
2017,CC911,71
2017,CC911,725
2017,CC911,12
2017,CC911,107
2017,CC911,116
2017,CC911,140
2017,CC911,715
2017,CC911,399
2017,CC911,187
2017,CC911,47
2017,CC911,30
2017,CC911,128
2017,CC911,715
2017,CC911,245
2017,CC911,285
2017,CC911,185
2017,CC911,223800
2017,CC911,24100
2017,CC911,140
2017,CC911,100
2017,CC911,25
2017,CC911,57
2017,CC911,20
2017,CC911,34
2017,CC912,707
2017,CC912,76
2017,CC912,626
2017,CC912,2
2017,CC912,0
2017,CC912,4
2017,CC912,643
2017,CC912,7
2017,CC912,2
2017,CC912,12
2017,CC912,158
2017,CC912,C
2017,CC912,51
2017,CC912,411
2017,CC912,3
2017,CC912,110
2017,CC912,122
2017,CC912,76
2017,CC912,469
2017,CC912,306
2017,CC912,103
2017,CC912,34
2017,CC912,11
2017,CC912,60
2017,CC912,469
2017,CC912,175
2017,CC912,212
2017,CC912,82
2017,CC912,240000
2017,CC912,25700
2017,CC912,144
2017,CC912,87
2017,CC912,33
2017,CC912,43
2017,CC912,16
2017,CC912,37
2017,CC91,2003
2017,CC91,170
2017,CC91,1811
2017,CC91,3
2017,CC91,1
2017,CC91,18
2017,CC91,1808
2017,CC91,19
2017,CC91,7
2017,CC91,37
2017,CC91,474
2017,CC91,C
2017,CC91,121
2017,CC91,1136
2017,CC91,15
2017,CC91,217
2017,CC91,237
2017,CC91,215
2017,CC91,1184
2017,CC91,705
2017,CC91,290
2017,CC91,81
2017,CC91,42
2017,CC91,188
2017,CC91,1184
2017,CC91,420
2017,CC91,497
2017,CC91,266
2017,CC91,229300
2017,CC91,24600
2017,CC91,142
2017,CC91,94
2017,CC91,29
2017,CC91,51
2017,CC91,18
2017,CC91,36
2017,CC,104622
2017,CC,8995
2017,CC,93725
2017,CC,1048
2017,CC,63
2017,CC,791
2017,CC,98214
2017,CC,886
2017,CC,3527
2017,CC,2626
2017,CC,14520
2017,CC,42
2017,CC,6672
2017,CC,69322
2017,CC,661
2017,CC,11911
2017,CC,12720
2017,CC,7216
2017,CC,82621
2017,CC,36625
2017,CC,27878
2017,CC,4537
2017,CC,1099
2017,CC,18119
2017,CC,82621
2017,CC,38415
2017,CC,26952
2017,CC,17255
2017,CC,459500
2017,CC,31700
2017,CC,136
2017,CC,89
2017,CC,26
2017,CC,19
2017,CC,9
2017,CC,46
2017,DD11,16619
2017,DD11,14826
2017,DD11,C
2017,DD11,0
2017,DD11,C
2017,DD11,13085
2017,DD11,969
2017,DD11,66
2017,DD11,1685
2017,DD11,931
2017,DD11,8
2017,DD11,9104
2017,DD11,331
2017,DD11,311
2017,DD11,272
2017,DD11,3495
2017,DD11,54482
2017,DD11,3299
2017,DD11,C
2017,DD11,1775
2017,DD11,278
2017,DD11,C
2017,DD11,54482
2017,DD11,C
2017,DD11,C
2017,DD11,22126
2017,DD11,1568500
2017,DD11,329800
2017,DD11,C
2017,DD11,C
2017,DD11,C
2017,DD11,6
2017,DD11,C
2017,DD12,2504
2017,DD12,2356
2017,DD12,C
2017,DD12,C
2017,DD12,C
2017,DD12,2082
2017,DD12,109
2017,DD12,22
2017,DD12,368
2017,DD12,449
2017,DD12,0
2017,DD12,1118
2017,DD12,17
2017,DD12,19
2017,DD12,28
2017,DD12,431
2017,DD12,11295
2017,DD12,566
2017,DD12,C
2017,DD12,690
2017,DD12,51
2017,DD12,C
2017,DD12,11295
2017,DD12,C
2017,DD12,C
2017,DD12,3255
2017,DD12,369400
2017,DD12,63500
2017,DD12,C
2017,DD12,C
2017,DD12,C
2017,DD12,4
2017,DD12,C
2017,DD,19123
2017,DD,17181
2017,DD,C
2017,DD,C
2017,DD,C
2017,DD,15168
2017,DD,1078
2017,DD,87
2017,DD,2052
2017,DD,1380
2017,DD,8
2017,DD,10222
2017,DD,348
2017,DD,330
2017,DD,300
2017,DD,3925
2017,DD,65777
2017,DD,3865
2017,DD,53946
2017,DD,2465
2017,DD,329
2017,DD,7966
2017,DD,65777
2017,DD,35463
2017,DD,4933
2017,DD,25381
2017,DD,1100600
2017,DD,225900
2017,DD,78
2017,DD,72
2017,DD,11
2017,DD,6
2017,DD,54
2017,EE112,14559
2017,EE112,14500
2017,EE112,33
2017,EE112,0
2017,EE112,25
2017,EE112,14125
2017,EE112,128
2017,EE112,25
2017,EE112,144
2017,EE112,1986
2017,EE112,0
2017,EE112,11776
2017,EE112,66
2017,EE112,2284
2017,EE112,2905
2017,EE112,1055
2017,EE112,7926
2017,EE112,5705
2017,EE112,1618
2017,EE112,487
2017,EE112,172
2017,EE112,603
2017,EE112,7926
2017,EE112,1559
2017,EE112,4224
2017,EE112,2143
2017,EE112,569400
2017,EE112,41300
2017,EE112,135
2017,EE112,66
2017,EE112,68
2017,EE112,13
2017,EE112,20
2017,EE113,8195
2017,EE113,8128
2017,EE113,60
2017,EE113,0
2017,EE113,7
2017,EE113,8058
2017,EE113,53
2017,EE113,12
2017,EE113,48
2017,EE113,883
2017,EE113,0
2017,EE113,7052
2017,EE113,10
2017,EE113,311
2017,EE113,385
2017,EE113,211
2017,EE113,3927
2017,EE113,2638
2017,EE113,727
2017,EE113,254
2017,EE113,35
2017,EE113,563
2017,EE113,3927
2017,EE113,991
2017,EE113,2249
2017,EE113,687
2017,EE113,779600
2017,EE113,20100
2017,EE113,117
2017,EE113,100
2017,EE113,21
2017,EE113,5
2017,EE113,25
2017,EE11,22754
2017,EE11,22628
2017,EE11,93
2017,EE11,0
2017,EE11,33
2017,EE11,22183
2017,EE11,181
2017,EE11,37
2017,EE11,191
2017,EE11,2869
2017,EE11,1
2017,EE11,18828
2017,EE11,77
2017,EE11,2595
2017,EE11,3290
2017,EE11,1266
2017,EE11,11854
2017,EE11,8343
2017,EE11,2345
2017,EE11,741
2017,EE11,208
2017,EE11,1166
2017,EE11,11854
2017,EE11,2550
2017,EE11,6473
2017,EE11,2831
2017,EE11,630700
2017,EE11,35100
2017,EE11,129
2017,EE11,78
2017,EE11,50
2017,EE11,11
2017,EE11,22
2017,EE121,11227
2017,EE121,11159
2017,EE121,56
2017,EE121,0
2017,EE121,12
2017,EE121,10748
2017,EE121,70
2017,EE121,46
2017,EE121,274
2017,EE121,2688
2017,EE121,5
2017,EE121,7651
2017,EE121,18
2017,EE121,189
2017,EE121,231
2017,EE121,521
2017,EE121,5714
2017,EE121,2885
2017,EE121,1653
2017,EE121,419
2017,EE121,83
2017,EE121,1176
2017,EE121,5714
2017,EE121,1932
2017,EE121,2673
2017,EE121,1110
2017,EE121,343600
2017,EE121,15900
2017,EE121,108
2017,EE121,99
2017,EE121,27
2017,EE121,9
2017,EE121,34
2017,EE12,11227
2017,EE12,11159
2017,EE12,56
2017,EE12,0
2017,EE12,12
2017,EE12,10748
2017,EE12,70
2017,EE12,46
2017,EE12,274
2017,EE12,2688
2017,EE12,5
2017,EE12,7651
2017,EE12,18
2017,EE12,189
2017,EE12,231
2017,EE12,521
2017,EE12,5714
2017,EE12,2885
2017,EE12,1653
2017,EE12,419
2017,EE12,83
2017,EE12,1176
2017,EE12,5714
2017,EE12,1932
2017,EE12,2673
2017,EE12,1110
2017,EE12,343600
2017,EE12,15900
2017,EE12,108
2017,EE12,99
2017,EE12,27
2017,EE12,9
2017,EE12,34
2017,EE131,22444
2017,EE131,22218
2017,EE131,86
2017,EE131,1
2017,EE131,140
2017,EE131,20218
2017,EE131,348
2017,EE131,98
2017,EE131,575
2017,EE131,5603
2017,EE131,4
2017,EE131,13406
2017,EE131,187
2017,EE131,3291
2017,EE131,3617
2017,EE131,2553
2017,EE131,17901
2017,EE131,10325
2017,EE131,5598
2017,EE131,1499
2017,EE131,499
2017,EE131,1978
2017,EE131,17901
2017,EE131,5768
2017,EE131,7381
2017,EE131,4752
2017,EE131,265400
2017,EE131,30200
2017,EE131,140
2017,EE131,91
2017,EE131,44
2017,EE131,14
2017,EE131,32
2017,EE13,22444
2017,EE13,22218
2017,EE13,86
2017,EE13,1
2017,EE13,140
2017,EE13,20218
2017,EE13,348
2017,EE13,98
2017,EE13,575
2017,EE13,5603
2017,EE13,4
2017,EE13,13406
2017,EE13,187
2017,EE13,3291
2017,EE13,3617
2017,EE13,2553
2017,EE13,17901
2017,EE13,10325
2017,EE13,5598
2017,EE13,1499
2017,EE13,499
2017,EE13,1978
2017,EE13,17901
2017,EE13,5768
2017,EE13,7381
2017,EE13,4752
2017,EE13,265400
2017,EE13,30200
2017,EE13,140
2017,EE13,91
2017,EE13,44
2017,EE13,14
2017,EE13,32
2017,EE,56424
2017,EE,56006
2017,EE,234
2017,EE,1
2017,EE,184
2017,EE,53148
2017,EE,600
2017,EE,181
2017,EE,1040
2017,EE,11160
2017,EE,10
2017,EE,39886
2017,EE,281
2017,EE,6075
2017,EE,7138
2017,EE,4340
2017,EE,35469
2017,EE,21553
2017,EE,9595
2017,EE,2660
2017,EE,790
2017,EE,4320
2017,EE,35469
2017,EE,10250
2017,EE,16527
2017,EE,8692
2017,EE,368000
2017,EE,28300
2017,EE,130
2017,EE,87
2017,EE,42
2017,EE,12
2017,EE,29
2017,FF111,20829
2017,FF111,18538
2017,FF111,2186
2017,FF111,42
2017,FF111,4
2017,FF111,59
2017,FF111,19933
2017,FF111,102
2017,FF111,70
2017,FF111,218
2017,FF111,1380
2017,FF111,7
2017,FF111,14805
2017,FF111,3270
2017,FF111,90
2017,FF111,2005
2017,FF111,2068
2017,FF111,959
2017,FF111,9991
2017,FF111,6684
2017,FF111,1845
2017,FF111,436
2017,FF111,100
2017,FF111,1461
2017,FF111,9991
2017,FF111,4093
2017,FF111,4551
2017,FF111,1347
2017,FF111,986300
2017,FF111,45400
2017,FF111,147
2017,FF111,101
2017,FF111,20
2017,FF111,23
2017,FF111,10
2017,FF111,41
2017,FF112,19423
2017,FF112,16197
2017,FF112,2966
2017,FF112,181
2017,FF112,5
2017,FF112,74
2017,FF112,18610
2017,FF112,167
2017,FF112,53
2017,FF112,266
2017,FF112,2509
2017,FF112,23
2017,FF112,12695
2017,FF112,2812
2017,FF112,107
2017,FF112,2839
2017,FF112,3019
2017,FF112,993
2017,FF112,11965
2017,FF112,7905
2017,FF112,1317
2017,FF112,399
2017,FF112,175
2017,FF112,2742
2017,FF112,11965
2017,FF112,4071
2017,FF112,5859
2017,FF112,2036
2017,FF112,611500
2017,FF112,31300
2017,FF112,135
2017,FF112,83
2017,FF112,22
2017,FF112,24
2017,FF112,8
2017,FF112,34
2017,FF113,9697
2017,FF113,9263
2017,FF113,370
2017,FF113,23
2017,FF113,0
2017,FF113,42
2017,FF113,9379
2017,FF113,40
2017,FF113,17
2017,FF113,46
2017,FF113,521
2017,FF113,0
2017,FF113,7886
2017,FF113,829
2017,FF113,40
2017,FF113,2019
2017,FF113,2142
2017,FF113,441
2017,FF113,4605
2017,FF113,3833
2017,FF113,368
2017,FF113,85
2017,FF113,41
2017,FF113,404
2017,FF113,4605
2017,FF113,1673
2017,FF113,2428
2017,FF113,504
2017,FF113,1190400
2017,FF113,54100
2017,FF113,158
2017,FF113,70
2017,FF113,15
2017,FF113,26
2017,FF113,10
2017,FF113,36
2017,FF114,32697
2017,FF114,30068
2017,FF114,2431
2017,FF114,93
2017,FF114,0
2017,FF114,104
2017,FF114,32332
2017,FF114,89
2017,FF114,278
2017,FF114,176
2017,FF114,1318
2017,FF114,2
2017,FF114,26725
2017,FF114,3676
2017,FF114,70
2017,FF114,1835
2017,FF114,1956
2017,FF114,486
2017,FF114,10357
2017,FF114,6629
2017,FF114,1560
2017,FF114,305
2017,FF114,109
2017,FF114,2168
2017,FF114,10357
2017,FF114,3169
2017,FF114,5859
2017,FF114,1328
2017,FF114,1485900
2017,FF114,22100
2017,FF114,113
2017,FF114,80
2017,FF114,11
2017,FF114,15
2017,FF114,5
2017,FF114,31
2017,FF115,15477
2017,FF115,14446
2017,FF115,903
2017,FF115,81
2017,FF115,4
2017,FF115,43
2017,FF115,14706
2017,FF115,84
2017,FF115,43
2017,FF115,129
2017,FF115,1580
2017,FF115,2
2017,FF115,10454
2017,FF115,2290
2017,FF115,126
2017,FF115,2189
2017,FF115,2278
2017,FF115,860
2017,FF115,9046
2017,FF115,6996
2017,FF115,C
2017,FF115,218
2017,FF115,109
2017,FF115,C
2017,FF115,9046
2017,FF115,3686
2017,FF115,4083
2017,FF115,1277
2017,FF115,633900
2017,FF115,35200
2017,FF115,171
2017,FF115,116
2017,FF115,28
2017,FF115,23
2017,FF115,10
2017,FF115,41
2017,FF116,970
2017,FF116,121
2017,FF116,838
2017,FF116,9
2017,FF116,0
2017,FF116,3
2017,FF116,745
2017,FF116,18
2017,FF116,5
2017,FF116,35
2017,FF116,222
2017,FF116,0
2017,FF116,98
2017,FF116,351
2017,FF116,16
2017,FF116,75
2017,FF116,92
2017,FF116,243
2017,FF116,1744
2017,FF116,644
2017,FF116,C
2017,FF116,29
2017,FF116,11
2017,FF116,C
2017,FF116,1744
2017,FF116,1021
2017,FF116,463
2017,FF116,260
2017,FF116,338000
2017,FF116,84600
2017,FF116,139
2017,FF116,119
2017,FF116,19
2017,FF116,24
2017,FF116,14
2017,FF116,59
2017,FF,99094
2017,FF,88632
2017,FF,9694
2017,FF,429
2017,FF,13
2017,FF,326
2017,FF,95705
2017,FF,499
2017,FF,467
2017,FF,870
2017,FF,7529
2017,FF,34
2017,FF,72663
2017,FF,13228
2017,FF,449
2017,FF,10962
2017,FF,11556
2017,FF,3983
2017,FF,47708
2017,FF,32692
2017,FF,6056
2017,FF,1472
2017,FF,545
2017,FF,8960
2017,FF,47708
2017,FF,17713
2017,FF,23242
2017,FF,6752
2017,FF,898300
2017,FF,36100
2017,FF,141
2017,FF,91
2017,FF,18
2017,FF,22
2017,FF,8
2017,FF,37
2017,GH11,17594
2017,GH11,16932
2017,GH11,627
2017,GH11,19
2017,GH11,0
2017,GH11,16
2017,GH11,17374
2017,GH11,82
2017,GH11,35
2017,GH11,87
2017,GH11,1244
2017,GH11,3
2017,GH11,14849
2017,GH11,1068
2017,GH11,10
2017,GH11,1757
2017,GH11,2037
2017,GH11,501
2017,GH11,4531
2017,GH11,3353
2017,GH11,782
2017,GH11,222
2017,GH11,111
2017,GH11,396
2017,GH11,4531
2017,GH11,1327
2017,GH11,2398
2017,GH11,805
2017,GH11,653400
2017,GH11,18600
2017,GH11,140
2017,GH11,55
2017,GH11,12
2017,GH11,38
2017,GH11,11
2017,GH11,29
2017,GH12,22169
2017,GH12,21487
2017,GH12,595
2017,GH12,47
2017,GH12,0
2017,GH12,40
2017,GH12,21306
2017,GH12,65
2017,GH12,37
2017,GH12,260
2017,GH12,2079
2017,GH12,0
2017,GH12,17114
2017,GH12,1701
2017,GH12,50
2017,GH12,1037
2017,GH12,1076
2017,GH12,902
2017,GH12,6559
2017,GH12,2477
2017,GH12,2082
2017,GH12,448
2017,GH12,141
2017,GH12,2000
2017,GH12,6560
2017,GH12,2255
2017,GH12,3187
2017,GH12,1118
2017,GH12,328500
2017,GH12,13400
2017,GH12,78
2017,GH12,44
2017,GH12,20
2017,GH12,40
2017,GH12,14
2017,GH12,34
2017,GH131,13088
2017,GH131,12602
2017,GH131,445
2017,GH131,24
2017,GH131,0
2017,GH131,18
2017,GH131,12550
2017,GH131,55
2017,GH131,39
2017,GH131,121
2017,GH131,1758
2017,GH131,1
2017,GH131,9081
2017,GH131,1459
2017,GH131,37
2017,GH131,1701
2017,GH131,1794
2017,GH131,631
2017,GH131,5552
2017,GH131,3728
2017,GH131,956
2017,GH131,196
2017,GH131,59
2017,GH131,868
2017,GH131,5552
2017,GH131,1619
2017,GH131,2716
2017,GH131,1216
2017,GH131,355100
2017,GH131,17100
2017,GH131,137
2017,GH131,71
2017,GH131,28
2017,GH131,39
2017,GH131,11
2017,GH131,29
2017,GH132,6075
2017,GH132,5842
2017,GH132,164
2017,GH132,54
2017,GH132,0
2017,GH132,15
2017,GH132,5666
2017,GH132,60
2017,GH132,27
2017,GH132,105
2017,GH132,998
2017,GH132,C
2017,GH132,3043
2017,GH132,1383
2017,GH132,50
2017,GH132,1262
2017,GH132,1298
2017,GH132,444
2017,GH132,3581
2017,GH132,2237
2017,GH132,639
2017,GH132,176
2017,GH132,54
2017,GH132,705
2017,GH132,3581
2017,GH132,691
2017,GH132,2023
2017,GH132,867
2017,GH132,194800
2017,GH132,14200
2017,GH132,111
2017,GH132,46
2017,GH132,48
2017,GH132,64
2017,GH132,12
2017,GH132,19
2017,GH133,4765
2017,GH133,4725
2017,GH133,19
2017,GH133,7
2017,GH133,0
2017,GH133,14
2017,GH133,4538
2017,GH133,C
2017,GH133,22
2017,GH133,77
2017,GH133,728
2017,GH133,C
2017,GH133,2958
2017,GH133,723
2017,GH133,C
2017,GH133,741
2017,GH133,751
2017,GH133,237
2017,GH133,2297
2017,GH133,1231
2017,GH133,459
2017,GH133,80
2017,GH133,12
2017,GH133,607
2017,GH133,2297
2017,GH133,1337
2017,GH133,C
2017,GH133,C
2017,GH133,247800
2017,GH133,12300
2017,GH133,C
2017,GH133,C
2017,GH133,37
2017,GH133,18
2017,GH133,10
2017,GH133,58
2017,GH134,5382
2017,GH134,4559
2017,GH134,781
2017,GH134,14
2017,GH134,3
2017,GH134,25
2017,GH134,5076
2017,GH134,C
2017,GH134,17
2017,GH134,83
2017,GH134,887
2017,GH134,0
2017,GH134,2618
2017,GH134,1387
2017,GH134,C
2017,GH134,676
2017,GH134,696
2017,GH134,326
2017,GH134,2821
2017,GH134,1588
2017,GH134,582
2017,GH134,137
2017,GH134,49
2017,GH134,650
2017,GH134,2821
2017,GH134,845
2017,GH134,1312
2017,GH134,665
2017,GH134,224900
2017,GH134,13600
2017,GH134,121
2017,GH134,68
2017,GH134,43
2017,GH134,39
2017,GH134,12
2017,GH134,30
2017,GH135,1425
2017,GH135,1205
2017,GH135,193
2017,GH135,12
2017,GH135,1
2017,GH135,14
2017,GH135,1393
2017,GH135,14
2017,GH135,2
2017,GH135,24
2017,GH135,212
2017,GH135,C
2017,GH135,781
2017,GH135,341
2017,GH135,19
2017,GH135,126
2017,GH135,143
2017,GH135,50
2017,GH135,839
2017,GH135,463
2017,GH135,189
2017,GH135,55
2017,GH135,24
2017,GH135,187
2017,GH135,839
2017,GH135,281
2017,GH135,C
2017,GH135,C
2017,GH135,395600
2017,GH135,13900
2017,GH135,C
2017,GH135,C
2017,GH135,35
2017,GH135,18
2017,GH135,6
2017,GH135,33
2017,GH13,30735
2017,GH13,28933
2017,GH13,1601
2017,GH13,111
2017,GH13,3
2017,GH13,87
2017,GH13,29222
2017,GH13,176
2017,GH13,107
2017,GH13,410
2017,GH13,4583
2017,GH13,8
2017,GH13,18481
2017,GH13,5294
2017,GH13,172
2017,GH13,4506
2017,GH13,4682
2017,GH13,1689
2017,GH13,15090
2017,GH13,9247
2017,GH13,2825
2017,GH13,643
2017,GH13,198
2017,GH13,3017
2017,GH13,15090
2017,GH13,4773
2017,GH13,7039
2017,GH13,3278
2017,GH13,267700
2017,GH13,14700
2017,GH13,131
2017,GH13,65
2017,GH13,36
2017,GH13,35
2017,GH13,11
2017,GH13,32
2017,GH211,3814
2017,GH211,498
2017,GH211,3220
2017,GH211,28
2017,GH211,0
2017,GH211,68
2017,GH211,3343
2017,GH211,117
2017,GH211,70
2017,GH211,146
2017,GH211,938
2017,GH211,0
2017,GH211,178
2017,GH211,1838
2017,GH211,57
2017,GH211,52
2017,GH211,65
2017,GH211,484
2017,GH211,8640
2017,GH211,1486
2017,GH211,5941
2017,GH211,723
2017,GH211,381
2017,GH211,1213
2017,GH211,8640
2017,GH211,3103
2017,GH211,2523
2017,GH211,3014
2017,GH211,124400
2017,GH211,15800
2017,GH211,59
2017,GH211,56
2017,GH211,64
2017,GH211,16
2017,GH211,6
2017,GH211,36
2017,GH212,10613
2017,GH212,2822
2017,GH212,7675
2017,GH212,38
2017,GH212,0
2017,GH212,78
2017,GH212,9998
2017,GH212,109
2017,GH212,49
2017,GH212,296
2017,GH212,3193
2017,GH212,1
2017,GH212,1315
2017,GH212,5000
2017,GH212,36
2017,GH212,205
2017,GH212,201
2017,GH212,610
2017,GH212,6304
2017,GH212,1688
2017,GH212,3182
2017,GH212,680
2017,GH212,374
2017,GH212,1433
2017,GH212,6304
2017,GH212,2002
2017,GH212,2809
2017,GH212,1492
2017,GH212,86000
2017,GH212,4900
2017,GH212,60
2017,GH212,53
2017,GH212,53
2017,GH212,30
2017,GH212,10
2017,GH212,32
2017,GH21,14427
2017,GH21,3320
2017,GH21,10895
2017,GH21,66
2017,GH21,1
2017,GH21,146
2017,GH21,13342
2017,GH21,226
2017,GH21,118
2017,GH21,443
2017,GH21,4131
2017,GH21,1
2017,GH21,1493
2017,GH21,6838
2017,GH21,93
2017,GH21,257
2017,GH21,265
2017,GH21,1094
2017,GH21,14944
2017,GH21,3175
2017,GH21,9123
2017,GH21,1402
2017,GH21,755
2017,GH21,2646
2017,GH21,14944
2017,GH21,5105
2017,GH21,5332
2017,GH21,4506
2017,GH21,93600
2017,GH21,7100
2017,GH21,60
2017,GH21,55
2017,GH21,55
2017,GH21,21
2017,GH21,7
2017,GH21,34
2017,GH,84926
2017,GH,70673
2017,GH,13718
2017,GH,243
2017,GH,4
2017,GH,288
2017,GH,81244
2017,GH,550
2017,GH,296
2017,GH,1199
2017,GH,12035
2017,GH,12
2017,GH,51937
2017,GH,14901
2017,GH,325
2017,GH,7557
2017,GH,8061
2017,GH,4186
2017,GH,41124
2017,GH,18253
2017,GH,14812
2017,GH,2715
2017,GH,1205
2017,GH,8059
2017,GH,41124
2017,GH,13460
2017,GH,17957
2017,GH,9708
2017,GH,233800
2017,GH,11500
2017,GH,102
2017,GH,57
2017,GH,27
2017,GH,31
2017,GH,10
2017,GH,33
2017,II111,8290
2017,II111,8046
2017,II111,46
2017,II111,168
2017,II111,30
2017,II111,7666
2017,II111,144
2017,II111,504
2017,II111,549
2017,II111,2116
2017,II111,1
2017,II111,4313
2017,II111,39
2017,II111,39
2017,II111,43
2017,II111,628
2017,II111,6955
2017,II111,1712
2017,II111,4095
2017,II111,923
2017,II111,213
2017,II111,1148
2017,II111,6955
2017,II111,2754
2017,II111,1801
2017,II111,2400
2017,II111,216000
2017,II111,16400
2017,II111,95
2017,II111,93
2017,II111,23
2017,II111,9
2017,II111,40
2017,II11,8290
2017,II11,8046
2017,II11,46
2017,II11,168
2017,II11,30
2017,II11,7666
2017,II11,144
2017,II11,504
2017,II11,549
2017,II11,2116
2017,II11,1
2017,II11,4313
2017,II11,39
2017,II11,39
2017,II11,43
2017,II11,628
2017,II11,6955
2017,II11,1712
2017,II11,4095
2017,II11,923
2017,II11,213
2017,II11,1148
2017,II11,6955
2017,II11,2754
2017,II11,1801
2017,II11,2400
2017,II11,216000
2017,II11,16400
2017,II11,95
2017,II11,93
2017,II11,23
2017,II11,9
2017,II11,40
2017,II12,8135
2017,II12,7789
2017,II12,64
2017,II12,205
2017,II12,77
2017,II12,7247
2017,II12,89
2017,II12,30
2017,II12,445
2017,II12,1816
2017,II12,0
2017,II12,4798
2017,II12,69
2017,II12,52
2017,II12,44
2017,II12,880
2017,II12,8244
2017,II12,3075
2017,II12,3706
2017,II12,864
2017,II12,146
2017,II12,1463
2017,II12,8244
2017,II12,3160
2017,II12,3415
2017,II12,1668
2017,II12,406900
2017,II12,44000
2017,II12,90
2017,II12,89
2017,II12,28
2017,II12,11
2017,II12,38
2017,II131,2226
2017,II131,C
2017,II131,C
2017,II131,0
2017,II131,C
2017,II131,2027
2017,II131,30
2017,II131,C
2017,II131,67
2017,II131,561
2017,II131,0
2017,II131,1322
2017,II131,C
2017,II131,14
2017,II131,18
2017,II131,203
2017,II131,2549
2017,II131,706
2017,II131,C
2017,II131,120
2017,II131,43
2017,II131,C
2017,II131,2549
2017,II131,C
2017,II131,490
2017,II131,C
2017,II131,205700
2017,II131,18700
2017,II131,144
2017,II131,140
2017,II131,C
2017,II131,8
2017,II131,C
2017,II132,4784
2017,II132,4414
2017,II132,84
2017,II132,0
2017,II132,286
2017,II132,3644
2017,II132,195
2017,II132,C
2017,II132,364
2017,II132,1257
2017,II132,C
2017,II132,1469
2017,II132,C
2017,II132,158
2017,II132,189
2017,II132,1171
2017,II132,21795
2017,II132,2623
2017,II132,17609
2017,II132,1607
2017,II132,261
2017,II132,1563
2017,II132,21795
2017,II132,13953
2017,II132,2962
2017,II132,4880
2017,II132,285100
2017,II132,69800
2017,II132,89
2017,II132,82
2017,II132,8
2017,II132,5
2017,II132,64
2017,II133,1016
2017,II133,C
2017,II133,4
2017,II133,0
2017,II133,C
2017,II133,913
2017,II133,23
2017,II133,C
2017,II133,45
2017,II133,263
2017,II133,C
2017,II133,550
2017,II133,C
2017,II133,9
2017,II133,10
2017,II133,103
2017,II133,1526
2017,II133,321
2017,II133,C
2017,II133,149
2017,II133,93
2017,II133,C
2017,II133,1526
2017,II133,C
2017,II133,318
2017,II133,C
2017,II133,217900
2017,II133,22200
2017,II133,101
2017,II133,98
2017,II133,C
2017,II133,7
2017,II133,C
2017,II13,8025
2017,II13,7563
2017,II13,101
2017,II13,0
2017,II13,361
2017,II13,6584
2017,II13,248
2017,II13,98
2017,II13,476
2017,II13,2080
2017,II13,2
2017,II13,3341
2017,II13,342
2017,II13,181
2017,II13,217
2017,II13,1477
2017,II13,25870
2017,II13,3649
2017,II13,18975
2017,II13,1876
2017,II13,397
2017,II13,3245
2017,II13,25870
2017,II13,16179
2017,II13,3769
2017,II13,5922
2017,II13,248800
2017,II13,45800
2017,II13,97
2017,II13,91
2017,II13,9
2017,II13,6
2017,II13,63
2017,II,24450
2017,II,23397
2017,II,211
2017,II,373
2017,II,468
2017,II,21496
2017,II,480
2017,II,632
2017,II,1469
2017,II,6013
2017,II,3
2017,II,12453
2017,II,449
2017,II,272
2017,II,304
2017,II,2986
2017,II,41068
2017,II,8436
2017,II,26775
2017,II,3664
2017,II,755
2017,II,5857
2017,II,41068
2017,II,22093
2017,II,8985
2017,II,9990
2017,II,269800
2017,II,32900
2017,II,94
2017,II,91
2017,II,14
2017,II,7
2017,II,54
2017,JJ11,5299
2017,JJ11,5108
2017,JJ11,C
2017,JJ11,C
2017,JJ11,C
2017,JJ11,4823
2017,JJ11,43
2017,JJ11,9
2017,JJ11,267
2017,JJ11,1085
2017,JJ11,C
2017,JJ11,3358
2017,JJ11,60
2017,JJ11,129
2017,JJ11,151
2017,JJ11,498
2017,JJ11,5861
2017,JJ11,C
2017,JJ11,C
2017,JJ11,211
2017,JJ11,85
2017,JJ11,2534
2017,JJ11,5861
2017,JJ11,C
2017,JJ11,C
2017,JJ11,766
2017,JJ11,301700
2017,JJ11,28400
2017,JJ11,C
2017,JJ11,C
2017,JJ11,C
2017,JJ11,9
2017,JJ11,C
2017,JJ12,8827
2017,JJ12,8525
2017,JJ12,C
2017,JJ12,C
2017,JJ12,C
2017,JJ12,7990
2017,JJ12,491
2017,JJ12,21
